,Unnamed: 0,shipment_date,transit_wh_name,destination_wh_name,type,gmv_x,orders_x,route,route 1,gmv_mean,orders_mean,gmv_std,orders_std,gmv,orders
118,196,2024-01-14,Новосибирск,Электросталь,box,17600.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.8171194360026581,-0.9267447968007726
119,199,2024-01-14,Обухово,Краснодар (Тихорецкая),box,266500.0,34,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.6211556963185347,-0.5773324800797616
120,200,2024-01-14,Обухово,Склад Казань,box,997500.0,61,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.2840440612760457,-0.07231323430596394
121,201,2024-01-14,Обухово,Склад Казань,other,228000.0,3,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.9888037914917357,-1.0528456430277437
122,202,2024-01-14,Подольск 4,Краснодар (Тихорецкая),box,796000.0,131,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.9170024722932016,-0.05899605926680114
123,203,2024-01-14,Подольск 4,Невинномысск,box,252000.0,17,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.47483384670917905,-0.4941920155018495
124,205,2024-01-14,Тула,Невинномысск,box,108000.0,6,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.15253241806587614,-0.5295273707507484
125,207,2024-01-15,Минск Щомыслицкий,Коледино,box,62000.0,27,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.21914753177062643,0.9116129461944137
126,208,2024-01-15,Минск Щомыслицкий,Коледино,other,46000.0,14,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.46018532476465623,-0.289697895214767
127,209,2024-01-15,Новосибирск,Электросталь,box,105600.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.4846605728233384,-0.12792489526391035
128,210,2024-01-15,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
129,213,2024-01-15,Обухово,Краснодар (Тихорецкая),box,455000.0,47,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.14184976421615977,0.15971712921967077
130,214,2024-01-15,Обухово,Склад Казань,box,2897500.0,135,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.4561034207380035,1.178710873373548
131,215,2024-01-15,Обухово,Склад Казань,other,418000.0,11,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.8147890432903308,-0.9175997935488774
132,216,2024-01-15,Подольск 4,Краснодар (Тихорецкая),box,1840000.0,191,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.3367080891160427,0.8409438278538933
133,217,2024-01-15,Подольск 4,Невинномысск,box,504000.0,53,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.06251294237672265,0.5934620273493828
134,218,2024-01-15,Подольск 4,Невинномысск,other,84000.0,1,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8330650394331135,-0.9775938123246194
135,222,2024-01-15,Тула,Невинномысск,box,78000.0,11,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.3962970878694003,-0.07834215942168322
136,225,2024-01-16,Минск Щомыслицкий,Коледино,box,66000.0,25,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.15888808352211897,0.7267958936699244
137,226,2024-01-16,Минск Щомыслицкий,Коледино,other,126000.0,15,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.7450036402054927,-0.19728936895252236
138,227,2024-01-16,Новосибирск,Электросталь,box,70400.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.03605143070706019,-0.12792489526391035
139,228,2024-01-16,Новосибирск,Электросталь,other,52800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.2964074324722595,-0.9267447968007726
140,229,2024-01-16,Обухово,Краснодар (Тихорецкая),box,806000.0,69,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.7506509369399867,1.4070318526494794
141,230,2024-01-16,Обухово,Склад Казань,box,2983000.0,153,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.534410057428636,1.483014034700997
142,231,2024-01-16,Обухово,Склад Казань,other,646000.0,20,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6059713454486448,-0.7654482128851531
143,232,2024-01-16,Подольск 4,Краснодар (Тихорецкая),box,2932000.0,268,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.6480605154176662,1.995866682992118
144,233,2024-01-16,Подольск 4,Невинномысск,box,1044000.0,78,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.2139703475607977,1.3487773348849608
145,234,2024-01-16,Подольск 4,Невинномысск,other,306000.0,9,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.3596881061907715,-0.7358929139132344
146,237,2024-01-16,Тула,Невинномысск,box,180000.0,11,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.4325027894625819,-0.07834215942168322
147,239,2024-01-17,Минск Щомыслицкий,Коледино,box,80000.0,37,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.05201998534765709,1.8356982088168603
148,240,2024-01-17,Минск Щомыслицкий,Коледино,other,128000.0,23,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.7751333643297464,0.541978841145435
149,241,2024-01-17,Новосибирск,Электросталь,box,158400.0,6,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,1.2657285781189365,1.070304957041383
150,242,2024-01-17,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
151,243,2024-01-17,Обухово,Краснодар (Тихорецкая),box,1131000.0,87,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,1.5770404750475298,2.427562080910232
152,244,2024-01-17,Обухово,Склад Казань,box,3515000.0,190,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,2.021651352392569,2.108526088540753
153,245,2024-01-17,Обухово,Склад Казань,other,275500.0,14,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.9453001044413845,-0.8668825999943027
154,246,2024-01-17,Подольск 4,Краснодар (Тихорецкая),box,3904000.0,318,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,2.8153082794883417,2.74581658892603
